기준일자,주요국가대륙명,국가명,목적구분,인원,전년동기,증감률
2022,유럽,폴란드,전체,11732.0,4114.0,185.2
2022,유럽,스위스,관광,7030.0,476.0,1376.9
2022,유럽,스위스,상용,50.0,84.0,-40.5
2022,유럽,스위스,공용,18.0,9.0,100.0
2022,유럽,스위스,유학연수,346.0,251.0,37.8
2022,유럽,스위스,기타,625.0,676.0,-7.5
2022,유럽,스위스,전체,8069.0,1496.0,439.4
2022,유럽,포르투갈,관광,2361.0,114.0,1971.1
2022,유럽,포르투갈,상용,43.0,38.0,13.2
2022,유럽,포르투갈,공용,4.0,5.0,-20.0
2022,유럽,포르투갈,유학연수,120.0,85.0,41.2
2022,유럽,포르투갈,기타,1299.0,1158.0,12.2
2022,유럽,포르투갈,전체,3827.0,1400.0,173.4
2022,유럽,오스트리아,관광,4417.0,390.0,1032.6
2022,유럽,오스트리아,상용,58.0,31.0,87.1
2022,유럽,오스트리아,공용,15.0,2.0,650.0
2022,유럽,오스트리아,유학연수,217.0,123.0,76.4
2022,유럽,오스트리아,기타,1849.0,1374.0,34.6
2022,유럽,오스트리아,전체,6556.0,1920.0,241.5
2022,유럽,핀란드,관광,2839.0,221.0,1184.6
2022,유럽,핀란드,상용,49.0,51.0,-3.9
2022,유럽,핀란드,공용,28.0,18.0,55.6
2022,유럽,핀란드,유학연수,420.0,244.0,72.1
2022,유럽,핀란드,기타,2175.0,2327.0,-6.5
2022,유럽,핀란드,전체,5511.0,2861.0,92.6
2022,유럽,벨기에,관광,5506.0,436.0,1162.8
2022,유럽,벨기에,상용,106.0,120.0,-11.7
2022,유럽,벨기에,공용,23.0,12.0,91.7
2022,유럽,벨기에,유학연수,356.0,275.0,29.5
2022,유럽,벨기에,기타,1737.0,1305.0,33.1
2022,유럽,벨기에,전체,7728.0,2148.0,259.8
2022,유럽,크로아티아,관광,1489.0,602.0,147.3
2022,유럽,크로아티아,상용,40.0,34.0,17.6
2022,유럽,크로아티아,공용,0.0,3.0,-100.0
2022,유럽,크로아티아,유학연수,24.0,12.0,100.0
2022,유럽,크로아티아,기타,916.0,943.0,-2.9
2022,유럽,크로아티아,전체,2469.0,1594.0,54.9
2022,유럽,그리스,관광,3731.0,1482.0,151.8
2022,유럽,그리스,상용,127.0,147.0,-13.6
2022,유럽,그리스,공용,15.0,9.0,66.7
2022,유럽,그리스,유학연수,36.0,17.0,111.8
2022,유럽,그리스,기타,1677.0,1662.0,0.9
2022,유럽,그리스,전체,5586.0,3317.0,68.4
2022,유럽,불가리아,관광,1179.0,236.0,399.6
2022,유럽,불가리아,상용,10.0,9.0,11.1
2022,유럽,불가리아,공용,19.0,8.0,137.5
2022,유럽,불가리아,유학연수,60.0,52.0,15.4
2022,유럽,불가리아,기타,1908.0,1528.0,24.9
2022,유럽,불가리아,전체,3176.0,1833.0,73.3
2022,유럽,덴마크,관광,4925.0,366.0,1245.6
2022,유럽,덴마크,상용,83.0,76.0,9.2
2022,유럽,덴마크,공용,18.0,8.0,125.0
2022,유럽,덴마크,유학연수,298.0,211.0,41.2
2022,유럽,덴마크,기타,814.0,735.0,10.7
2022,유럽,덴마크,전체,6138.0,1396.0,339.7
2022,유럽,아일랜드,관광,2888.0,307.0,840.7
2022,유럽,아일랜드,상용,50.0,23.0,117.4
2022,유럽,아일랜드,공용,19.0,5.0,280.0
2022,유럽,아일랜드,유학연수,87.0,45.0,93.3
2022,유럽,아일랜드,기타,918.0,495.0,85.5
2022,유럽,아일랜드,전체,3962.0,875.0,352.8
2022,유럽,기타,관광,11659.0,1187.0,882.2
2022,유럽,기타,상용,176.0,138.0,27.5
2022,유럽,기타,공용,170.0,85.0,100.0
2022,유럽,기타,유학연수,996.0,646.0,54.2
2022,유럽,기타,기타,6419.0,4520.0,42.0
2022,유럽,기타,전체,19420.0,6576.0,195.3
2022,오세아니아,연도대륙,관광,68046.0,1174.0,5696.1
2022,오세아니아,연도대륙,상용,1284.0,255.0,403.5
2022,오세아니아,연도대륙,공용,328.0,101.0,224.8
2022,오세아니아,연도대륙,유학연수,261.0,82.0,218.3
2022,오세아니아,연도대륙,기타,12164.0,3962.0,207.0
2022,오세아니아,연도대륙,전체,82083.0,5574.0,1372.6
2022,오세아니아,호주,관광,56106.0,904.0,6106.4
2022,오세아니아,호주,상용,1030.0,205.0,402.4
2022,오세아니아,호주,공용,245.0,72.0,240.3
2022,오세아니아,호주,유학연수,212.0,59.0,259.3
2022,오세아니아,호주,기타,7909.0,2263.0,249.5
2022,오세아니아,호주,전체,65502.0,3503.0,1769.9
2022,오세아니아,뉴질랜드,관광,11403.0,201.0,5573.1
2022,오세아니아,뉴질랜드,상용,250.0,50.0,400.0
2022,오세아니아,뉴질랜드,공용,23.0,15.0,53.3
2022,오세아니아,뉴질랜드,유학연수,24.0,7.0,242.9
2022,오세아니아,뉴질랜드,기타,4022.0,1387.0,190.0
2022,오세아니아,뉴질랜드,전체,15722.0,1660.0,847.1
2022,오세아니아,기타,관광,537.0,69.0,678.3
2022,오세아니아,기타,상용,4.0,0.0,0.0
2022,오세아니아,기타,공용,60.0,14.0,328.6
2022,오세아니아,기타,유학연수,25.0,16.0,56.2
2022,오세아니아,기타,기타,233.0,312.0,-25.3
2022,오세아니아,기타,전체,859.0,411.0,109.0
2022,아프리카,연도대륙,관광,10734.0,711.0,1409.7
2022,아프리카,연도대륙,상용,2962.0,1392.0,112.8
2022,아프리카,연도대륙,공용,842.0,354.0,137.9
2022,아프리카,연도대륙,유학연수,2296.0,1603.0,43.2
2022,아프리카,연도대륙,기타,12898.0,8027.0,60.7
2022,아프리카,연도대륙,전체,29732.0,12087.0,146.0
2022,아프리카,남아프리카공화국,관광,2473.0,64.0,3764.1
2022,아프리카,남아프리카공화국,상용,19.0,19.0,0.0
2022,아프리카,남아프리카공화국,공용,35.0,9.0,288.9
2022,아프리카,남아프리카공화국,유학연수,32.0,5.0,540.0
2022,아프리카,남아프리카공화국,기타,2957.0,1098.0,169.3
2022,아프리카,남아프리카공화국,전체,5516.0,1195.0,361.6
2022,아프리카,기타,관광,8261.0,647.0,1176.8
2022,아프리카,기타,상용,2943.0,1373.0,114.3
2022,아프리카,기타,공용,807.0,345.0,133.9
2022,아프리카,기타,유학연수,2264.0,1598.0,41.7
2022,아프리카,기타,기타,9941.0,6929.0,43.5
2022,아프리카,기타,전체,24216.0,10892.0,122.3
2022,기타,연도대륙,관광,169.0,36.0,369.4
2022,기타,연도대륙,상용,3.0,1.0,200.0
2022,기타,연도대륙,공용,0.0,0.0,0.0
2022,기타,연도대륙,유학연수,4.0,3.0,33.3
2022,기타,연도대륙,기타,67.0,17.0,294.1
2022,기타,연도대륙,전체,243.0,57.0,326.3
2022,기타,기타,관광,169.0,36.0,369.4
2022,기타,기타,상용,3.0,1.0,200.0
2022,기타,기타,공용,0.0,0.0,0.0
2022,기타,기타,유학연수,4.0,3.0,33.3
2022,기타,기타,기타,67.0,17.0,294.1
2022,기타,기타,전체,243.0,57.0,326.3
2022,교포,연도대륙,관광,0.0,0.0,0.0
2022,교포,연도대륙,상용,0.0,0.0,0.0
2022,교포,연도대륙,공용,0.0,0.0,0.0
2022,교포,연도대륙,유학연수,0.0,0.0,0.0
2022,교포,연도대륙,기타,27993.0,13292.0,110.6
2022,교포,연도대륙,전체,27993.0,13292.0,110.6
2022,교포,교포,관광,0.0,0.0,0.0
2022,교포,교포,상용,0.0,0.0,0.0
2022,교포,교포,공용,0.0,0.0,0.0
2022,교포,교포,유학연수,0.0,0.0,0.0
2022,교포,교포,기타,27993.0,13292.0,110.6
2022,교포,교포,전체,27993.0,13292.0,110.6
2023,대륙전체,연도,관광,8880899.0,1998937.0,344.3
2023,대륙전체,연도,상용,119806.0,72170.0,66.0
2023,대륙전체,연도,공용,66629.0,35692.0,86.7
2023,대륙전체,연도,유학연수,313980.0,152195.0,106.3
2023,대륙전체,연도,기타,1650351.0,939023.0,75.8
2023,대륙전체,연도,전체,1.1031665E7,3198017.0,245.0
2023,아시아,연도대륙,관광,6877384.0,1211810.0,467.5
2023,아시아,연도대륙,상용,101371.0,59869.0,69.3
2023,아시아,연도대륙,공용,27188.0,11466.0,137.1
2023,아시아,연도대륙,유학연수,279141.0,125706.0,122.1
2023,아시아,연도대륙,기타,1116307.0,575256.0,94.1
2023,아시아,연도대륙,전체,8401391.0,1984107.0,323.4
2023,아시아,중국,관광,1461827.0,66523.0,2097.5
2023,아시아,중국,상용,29756.0,8319.0,257.7
2023,아시아,중국,공용,2668.0,264.0,910.6
2023,아시아,중국,유학연수,157919.0,47438.0,232.9
2023,아시아,중국,기타,367254.0,104814.0,250.4
2023,아시아,중국,전체,2019424.0,227358.0,788.2
2023,아시아,일본,관광,2258375.0,259031.0,771.9
2023,아시아,일본,상용,15093.0,13811.0,9.3
2023,아시아,일본,공용,2067.0,409.0,405.4
2023,아시아,일본,유학연수,13576.0,10295.0,31.9
2023,아시아,일본,기타,27318.0,13321.0,105.1
2023,아시아,일본,전체,2316429.0,296867.0,680.3
2023,아시아,대만,관광,948560.0,64652.0,1367.2
2023,아시아,대만,상용,1866.0,2601.0,-28.3
2023,아시아,대만,공용,122.0,58.0,110.3
2023,아시아,대만,유학연수,4412.0,2173.0,103.0
2023,아시아,대만,기타,5647.0,3441.0,64.1
2023,아시아,대만,전체,960607.0,72925.0,1217.3
2023,아시아,홍콩,관광,397293.0,58316.0,581.3
2023,아시아,홍콩,상용,561.0,733.0,-23.5
2023,아시아,홍콩,공용,28.0,16.0,75.0
2023,아시아,홍콩,유학연수,2222.0,1163.0,91.1
2023,아시아,홍콩,기타,3880.0,967.0,301.2
2023,아시아,홍콩,전체,403984.0,61195.0,560.2
2023,아시아,마카오,관광,27104.0,350.0,7644.0
2023,아시아,마카오,상용,56.0,14.0,300.0
2023,아시아,마카오,공용,0.0,0.0,0.0
2023,아시아,마카오,유학연수,151.0,37.0,308.1
2023,아시아,마카오,기타,217.0,39.0,456.4
2023,아시아,마카오,전체,27528.0,440.0,6156.4
2023,아시아,필리핀,관광,180238.0,95685.0,88.4
2023,아시아,필리핀,상용,5258.0,1734.0,203.2
2023,아시아,필리핀,공용,2084.0,1160.0,79.7
2023,아시아,필리핀,유학연수,1400.0,698.0,100.6
2023,아시아,필리핀,기타,153839.0,100568.0,53.0
2023,아시아,필리핀,전체,342819.0,199845.0,71.5
2023,아시아,인도네시아,관광,157602.0,57088.0,176.1
2023,아시아,인도네시아,상용,1750.0,547.0,219.9
2023,아시아,인도네시아,공용,3260.0,1525.0,113.8
2023,아시아,인도네시아,유학연수,3757.0,2936.0,28.0
2023,아시아,인도네시아,기타,83880.0,44654.0,87.8
2023,아시아,인도네시아,전체,250249.0,106750.0,134.4
2023,아시아,태국,관광,331229.0,154744.0,114.0
2023,아시아,태국,상용,895.0,648.0,38.1
2023,아시아,태국,공용,4253.0,674.0,531.0
2023,아시아,태국,유학연수,1929.0,1503.0,28.3
2023,아시아,태국,기타,41136.0,21690.0,89.7
2023,아시아,태국,전체,379442.0,179259.0,111.7
2023,아시아,베트남,관광,242360.0,84866.0,185.6
2023,아시아,베트남,상용,6002.0,5291.0,13.4
2023,아시아,베트남,공용,2993.0,1631.0,83.5
2023,아시아,베트남,유학연수,52076.0,31197.0,66.9
2023,아시아,베트남,기타,117257.0,62076.0,88.9
2023,아시아,베트남,전체,420688.0,185061.0,127.3
2023,아시아,인도,관광,44144.0,24822.0,77.8
2023,아시아,인도,상용,20210.0,11896.0,69.9
2023,아시아,인도,공용,543.0,319.0,70.2
2023,아시아,인도,유학연수,2005.0,1518.0,32.1
2023,아시아,인도,기타,55869.0,26274.0,112.6
2023,아시아,인도,전체,122771.0,64829.0,89.4
2023,아시아,말레이시아,관광,234945.0,59324.0,296.0
2023,아시아,말레이시아,상용,925.0,615.0,50.4
2023,아시아,말레이시아,공용,111.0,27.0,311.1
2023,아시아,말레이시아,유학연수,2017.0,1561.0,29.2
2023,아시아,말레이시아,기타,21874.0,8922.0,145.2
2023,아시아,말레이시아,전체,259872.0,70449.0,268.9
2023,아시아,싱가포르,관광,326390.0,152975.0,113.4
2023,아시아,싱가포르,상용,2559.0,3030.0,-15.5
2023,아시아,싱가포르,공용,219.0,51.0,329.4
2023,아시아,싱가포르,유학연수,910.0,543.0,67.6
2023,아시아,싱가포르,기타,17736.0,8673.0,104.5
2023,아시아,싱가포르,전체,347814.0,165272.0,110.4
2023,아시아,몽골,관광,111725.0,45971.0,143.0
2023,아시아,몽골,상용,600.0,383.0,56.7
2023,아시아,몽골,공용,2610.0,1726.0,51.2
2023,아시아,몽골,유학연수,11956.0,8445.0,41.6
2023,아시아,몽골,기타,8325.0,6145.0,35.5
2023,아시아,몽골,전체,135216.0,62670.0,115.8
2023,아시아,우즈베키스탄,관광,9936.0,5652.0,75.8
2023,아시아,우즈베키스탄,상용,3447.0,1145.0,201.0
2023,아시아,우즈베키스탄,공용,34.0,96.0,-64.6
2023,아시아,우즈베키스탄,유학연수,8236.0,6566.0,25.4
2023,아시아,우즈베키스탄,기타,30827.0,22736.0,35.6
2023,아시아,우즈베키스탄,전체,52480.0,36195.0,45.0
2023,아시아,미얀마,관광,10708.0,16832.0,-36.4
2023,아시아,미얀마,상용,506.0,255.0,98.4
2023,아시아,미얀마,공용,348.0,133.0,161.7
2023,아시아,미얀마,유학연수,3453.0,1851.0,86.5
2023,아시아,미얀마,기타,41702.0,46886.0,-11.1
2023,아시아,미얀마,전체,56717.0,65957.0,-14.0
2023,아시아,GCC,관광,26819.0,12802.0,109.5
2023,아시아,GCC,상용,245.0,360.0,-31.9
2023,아시아,GCC,공용,274.0,346.0,-20.8
2023,아시아,GCC,유학연수,798.0,478.0,66.9
2023,아시아,GCC,기타,2893.0,1890.0,53.1
2023,아시아,GCC,전체,31029.0,15876.0,95.4
2023,아시아,카자흐스탄,관광,30587.0,19020.0,60.8
2023,아시아,카자흐스탄,상용,175.0,107.0,63.6
2023,아시아,카자흐스탄,공용,115.0,62.0,85.5
2023,아시아,카자흐스탄,유학연수,1928.0,1215.0,58.7
2023,아시아,카자흐스탄,기타,14069.0,9869.0,42.6
2023,아시아,카자흐스탄,전체,46874.0,30273.0,54.8
2023,아시아,튀르키예,관광,17587.0,8549.0,105.7
2023,아시아,튀르키예,상용,184.0,151.0,21.9
2023,아시아,튀르키예,공용,201.0,54.0,272.2
2023,아시아,튀르키예,유학연수,787.0,650.0,21.1
2023,아시아,튀르키예,기타,12989.0,8647.0,50.2
2023,아시아,튀르키예,전체,31748.0,18051.0,75.9
2023,아시아,캄보디아,관광,14429.0,5236.0,175.6
2023,아시아,캄보디아,상용,65.0,101.0,-35.6
2023,아시아,캄보디아,공용,1042.0,523.0,99.2
2023,아시아,캄보디아,유학연수,551.0,432.0,27.5
2023,아시아,캄보디아,기타,24848.0,18609.0,33.5
2023,아시아,캄보디아,전체,40935.0,24901.0,64.4
2023,아시아,스리랑카,관광,2699.0,1713.0,57.6
2023,아시아,스리랑카,상용,297.0,212.0,40.1
2023,아시아,스리랑카,공용,26.0,30.0,-13.3
2023,아시아,스리랑카,유학연수,370.0,236.0,56.8
2023,아시아,스리랑카,기타,18012.0,13246.0,36.0
2023,아시아,스리랑카,전체,21404.0,15437.0,38.7
2023,아시아,방글라데시,관광,3185.0,2028.0,57.1
2023,아시아,방글라데시,상용,835.0,511.0,63.4
2023,아시아,방글라데시,공용,659.0,398.0,65.6
2023,아시아,방글라데시,유학연수,1777.0,1067.0,66.5
2023,아시아,방글라데시,기타,13432.0,11270.0,19.2
2023,아시아,방글라데시,전체,19888.0,15274.0,30.2
2023,아시아,파키스탄,관광,2766.0,1459.0,89.6
2023,아시아,파키스탄,상용,1477.0,1074.0,37.5
2023,아시아,파키스탄,공용,247.0,114.0,116.7
2023,아시아,파키스탄,유학연수,1450.0,1161.0,24.9
2023,아시아,파키스탄,기타,6257.0,5703.0,9.7
2023,아시아,파키스탄,전체,12197.0,9511.0,28.2
2023,아시아,이스라엘,관광,12755.0,5571.0,129.0
2023,아시아,이스라엘,상용,74.0,126.0,-41.3
2023,아시아,이스라엘,공용,34.0,3.0,1033.3
2023,아시아,이스라엘,유학연수,89.0,80.0,11.2
2023,아시아,이스라엘,기타,473.0,486.0,-2.7
2023,아시아,이스라엘,전체,13425.0,6266.0,114.3
2023,아시아,이란,관광,1771.0,1292.0,37.1
2023,아시아,이란,상용,538.0,315.0,70.8
2023,아시아,이란,공용,56.0,38.0,47.4
2023,아시아,이란,유학연수,285.0,267.0,6.7
2023,아시아,이란,기타,472.0,497.0,-5.0
2023,아시아,이란,전체,3122.0,2409.0,29.6
2023,아시아,기타,관광,22350.0,7309.0,205.8
2023,아시아,기타,상용,7997.0,5890.0,35.8
2023,아시아,기타,공용,3194.0,1809.0,76.6
2023,아시아,기타,유학연수,5087.0,2196.0,131.6
2023,아시아,기타,기타,46101.0,33833.0,36.3
2023,아시아,기타,전체,84729.0,51037.0,66.0
2023,아메리카,연도대륙,관광,1073154.0,447424.0,139.9
2023,아메리카,연도대륙,상용,4381.0,2635.0,66.3
2023,아메리카,연도대륙,공용,35100.0,21634.0,62.2
2023,아메리카,연도대륙,유학연수,8745.0,6805.0,28.5
2023,아메리카,연도대륙,기타,251847.0,189274.0,33.1
2023,아메리카,연도대륙,전체,1373227.0,667772.0,105.6
2023,아메리카,미국,관광,851033.0,369211.0,130.5
2023,아메리카,미국,상용,3158.0,1898.0,66.4
2023,아메리카,미국,공용,34079.0,21110.0,61.4
2023,아메리카,미국,유학연수,5752.0,4354.0,32.1
2023,아메리카,미국,기타,192393.0,147075.0,30.8
2023,아메리카,미국,전체,1086415.0,543648.0,99.8
2023,아메리카,캐나다,관광,157278.0,56528.0,178.2
2023,아메리카,캐나다,상용,377.0,263.0,43.3
2023,아메리카,캐나다,공용,467.0,143.0,226.6
2023,아메리카,캐나다,유학연수,651.0,494.0,31.8
2023,아메리카,캐나다,기타,43076.0,35636.0,20.9
2023,아메리카,캐나다,전체,201849.0,93064.0,116.9
2023,아메리카,브라질,관광,17153.0,5755.0,198.1
2023,아메리카,브라질,상용,494.0,228.0,116.7
2023,아메리카,브라질,공용,78.0,81.0,-3.7
2023,아메리카,브라질,유학연수,442.0,363.0,21.8
2023,아메리카,브라질,기타,4687.0,2182.0,114.8
2023,아메리카,브라질,전체,22854.0,8609.0,165.5
2023,아메리카,멕시코,관광,18417.0,5678.0,224.4
2023,아메리카,멕시코,상용,78.0,40.0,95.0
2023,아메리카,멕시코,공용,84.0,71.0,18.3
2023,아메리카,멕시코,유학연수,818.0,723.0,13.1
2023,아메리카,멕시코,기타,2744.0,2164.0,26.8
2023,아메리카,멕시코,전체,22141.0,8676.0,155.2
2023,아메리카,기타,관광,29273.0,10252.0,185.5
2023,아메리카,기타,상용,274.0,206.0,33.0
2023,아메리카,기타,공용,392.0,229.0,71.2
2023,아메리카,기타,유학연수,1082.0,871.0,24.2
2023,아메리카,기타,기타,8947.0,2217.0,303.6
2023,아메리카,기타,전체,39968.0,13775.0,190.1
2023,유럽,연도대륙,관광,696026.0,260754.0,166.9
2023,유럽,연도대륙,상용,8886.0,5417.0,64.0
2023,유럽,연도대륙,공용,2347.0,1422.0,65.0
2023,유럽,연도대륙,유학연수,22737.0,17123.0,32.8
2023,유럽,연도대륙,기타,188063.0,121371.0,54.9
2023,유럽,연도대륙,전체,918059.0,406087.0,126.1
2023,유럽,러시아,관광,86598.0,26644.0,225.0
2023,유럽,러시아,상용,977.0,747.0,30.8
2023,유럽,러시아,공용,148.0,96.0,54.2
2023,유럽,러시아,유학연수,2744.0,1739.0,57.8
2023,유럽,러시아,기타,68308.0,30793.0,121.8
2023,유럽,러시아,전체,158775.0,60019.0,164.5
2023,유럽,영국,관광,106086.0,35753.0,196.7
2023,유럽,영국,상용,991.0,593.0,67.1
2023,유럽,영국,공용,225.0,218.0,3.2
2023,유럽,영국,유학연수,932.0,519.0,79.6
2023,유럽,영국,기타,13142.0,7723.0,70.2
2023,유럽,영국,전체,121376.0,44806.0,170.9
2023,유럽,독일,관광,108153.0,42539.0,154.2
2023,유럽,독일,상용,1907.0,1100.0,73.4
2023,유럽,독일,공용,222.0,186.0,19.4
2023,유럽,독일,유학연수,3933.0,3189.0,23.3
2023,유럽,독일,기타,18505.0,18093.0,2.3
2023,유럽,독일,전체,132720.0,65107.0,103.8
2023,유럽,프랑스,관광,110201.0,43561.0,153.0
2023,유럽,프랑스,상용,1664.0,1027.0,62.0
2023,유럽,프랑스,공용,570.0,258.0,120.9
2023,유럽,프랑스,유학연수,6045.0,4560.0,32.6
2023,유럽,프랑스,기타,14926.0,13213.0,13.0
2023,유럽,프랑스,전체,133406.0,62619.0,113.0
2023,유럽,이탈리아,관광,38714.0,14067.0,175.2
2023,유럽,이탈리아,상용,458.0,317.0,44.5
2023,유럽,이탈리아,공용,115.0,50.0,130.0
2023,유럽,이탈리아,유학연수,912.0,756.0,20.6
2023,유럽,이탈리아,기타,7432.0,2948.0,152.1
2023,유럽,이탈리아,전체,47631.0,18138.0,162.6
2023,유럽,네덜란드,관광,35006.0,13457.0,160.1
2023,유럽,네덜란드,상용,160.0,120.0,33.3
2023,유럽,네덜란드,공용,97.0,67.0,44.8
2023,유럽,네덜란드,유학연수,1096.0,1065.0,2.9
2023,유럽,네덜란드,기타,12866.0,10942.0,17.6
2023,유럽,네덜란드,전체,49225.0,25651.0,91.9
2023,유럽,우크라이나,관광,4663.0,4924.0,-5.3
2023,유럽,우크라이나,상용,413.0,185.0,123.2
2023,유럽,우크라이나,공용,72.0,15.0,380.0
2023,유럽,우크라이나,유학연수,218.0,160.0,36.2
2023,유럽,우크라이나,기타,10610.0,8021.0,32.3
2023,유럽,우크라이나,전체,15976.0,13305.0,20.1
2023,유럽,스페인,관광,30177.0,11269.0,167.8
2023,유럽,스페인,상용,170.0,96.0,77.1
2023,유럽,스페인,공용,116.0,65.0,78.5
2023,유럽,스페인,유학연수,1332.0,1055.0,26.3
2023,유럽,스페인,기타,2713.0,1882.0,44.2
2023,유럽,스페인,전체,34508.0,14367.0,140.2
2023,유럽,루마니아,관광,7712.0,3677.0,109.7
2023,유럽,루마니아,상용,117.0,74.0,58.1
2023,유럽,루마니아,공용,66.0,41.0,61.0
2023,유럽,루마니아,유학연수,121.0,80.0,51.2
2023,유럽,루마니아,기타,3769.0,2000.0,88.4
2023,유럽,루마니아,전체,11785.0,5872.0,100.7
2023,유럽,노르웨이,관광,9415.0,3730.0,152.4
2023,유럽,노르웨이,상용,244.0,121.0,101.7
2023,유럽,노르웨이,공용,45.0,20.0,125.0
2023,유럽,노르웨이,유학연수,346.0,254.0,36.2
2023,유럽,노르웨이,기타,640.0,449.0,42.5
2023,유럽,노르웨이,전체,10690.0,4574.0,133.7
2023,유럽,스웨덴,관광,17187.0,6108.0,181.4
2023,유럽,스웨덴,상용,204.0,128.0,59.4
2023,유럽,스웨덴,공용,53.0,58.0,-8.6
2023,유럽,스웨덴,유학연수,591.0,479.0,23.4
2023,유럽,스웨덴,기타,939.0,682.0,37.7
2023,유럽,스웨덴,전체,18974.0,7455.0,154.5
2023,유럽,폴란드,관광,20818.0,7001.0,197.4
2023,유럽,폴란드,상용,149.0,117.0,27.4
2023,유럽,폴란드,공용,42.0,19.0,121.1
2023,유럽,폴란드,유학연수,448.0,307.0,45.9
2023,유럽,폴란드,기타,7735.0,4288.0,80.4
2023,유럽,폴란드,전체,29192.0,11732.0,148.8
2023,유럽,스위스,관광,18747.0,7030.0,166.7
2023,유럽,스위스,상용,57.0,50.0,14.0
2023,유럽,스위스,공용,24.0,18.0,33.3
2023,유럽,스위스,유학연수,479.0,346.0,38.4
2023,유럽,스위스,기타,910.0,625.0,45.6
2023,유럽,스위스,전체,20217.0,8069.0,150.6
2023,유럽,포르투갈,관광,8028.0,2361.0,240.0
2023,유럽,포르투갈,상용,80.0,43.0,86.0
2023,유럽,포르투갈,공용,36.0,4.0,800.0
2023,유럽,포르투갈,유학연수,158.0,120.0,31.7
2023,유럽,포르투갈,기타,1234.0,1299.0,-5.0
2023,유럽,포르투갈,전체,9536.0,3827.0,149.2
2023,유럽,오스트리아,관광,10953.0,4417.0,148.0
2023,유럽,오스트리아,상용,105.0,58.0,81.0
2023,유럽,오스트리아,공용,56.0,15.0,273.3
2023,유럽,오스트리아,유학연수,287.0,217.0,32.3
2023,유럽,오스트리아,기타,1652.0,1849.0,-10.7
2023,유럽,오스트리아,전체,13053.0,6556.0,99.1
2023,유럽,핀란드,관광,8322.0,2839.0,193.1
2023,유럽,핀란드,상용,85.0,49.0,73.5
2023,유럽,핀란드,공용,7.0,28.0,-75.0
2023,유럽,핀란드,유학연수,526.0,420.0,25.2
2023,유럽,핀란드,기타,3728.0,2175.0,71.4
2023,유럽,핀란드,전체,12668.0,5511.0,129.9
2023,유럽,벨기에,관광,14243.0,5506.0,158.7
2023,유럽,벨기에,상용,190.0,106.0,79.2
2023,유럽,벨기에,공용,65.0,23.0,182.6
2023,유럽,벨기에,유학연수,413.0,356.0,16.0
2023,유럽,벨기에,기타,1967.0,1737.0,13.2
2023,유럽,벨기에,전체,16878.0,7728.0,118.4
2023,유럽,크로아티아,관광,1967.0,1489.0,32.1
2023,유럽,크로아티아,상용,80.0,40.0,100.0
2023,유럽,크로아티아,공용,0.0,0.0,0.0
2023,유럽,크로아티아,유학연수,31.0,24.0,29.2
2023,유럽,크로아티아,기타,1850.0,916.0,102.0
2023,유럽,크로아티아,전체,3928.0,2469.0,59.1
2023,유럽,그리스,관광,5390.0,3731.0,44.5
2023,유럽,그리스,상용,123.0,127.0,-3.1
2023,유럽,그리스,공용,13.0,15.0,-13.3
2023,유럽,그리스,유학연수,62.0,36.0,72.2
2023,유럽,그리스,기타,2251.0,1677.0,34.2
2023,유럽,그리스,전체,7839.0,5586.0,40.3
2023,유럽,불가리아,관광,3131.0,1179.0,165.6
2023,유럽,불가리아,상용,11.0,10.0,10.0
2023,유럽,불가리아,공용,18.0,19.0,-5.3
2023,유럽,불가리아,유학연수,99.0,60.0,65.0
2023,유럽,불가리아,기타,1288.0,1908.0,-32.5
2023,유럽,불가리아,전체,4547.0,3176.0,43.2
2023,유럽,덴마크,관광,11766.0,4925.0,138.9
2023,유럽,덴마크,상용,197.0,83.0,137.3
2023,유럽,덴마크,공용,22.0,18.0,22.2
2023,유럽,덴마크,유학연수,389.0,298.0,30.5
2023,유럽,덴마크,기타,1190.0,814.0,46.2
2023,유럽,덴마크,전체,13564.0,6138.0,121.0
2023,유럽,아일랜드,관광,7798.0,2888.0,170.0
2023,유럽,아일랜드,상용,89.0,50.0,78.0
2023,유럽,아일랜드,공용,23.0,19.0,21.1
2023,유럽,아일랜드,유학연수,88.0,87.0,1.1
2023,유럽,아일랜드,기타,1246.0,918.0,35.7
2023,유럽,아일랜드,전체,9244.0,3962.0,133.3
2023,유럽,기타,관광,30951.0,11659.0,165.5
2023,유럽,기타,상용,415.0,176.0,135.8
2023,유럽,기타,공용,312.0,170.0,83.5
2023,유럽,기타,유학연수,1487.0,996.0,49.3
2023,유럽,기타,기타,9162.0,6419.0,42.7
2023,유럽,기타,전체,42327.0,19420.0,118.0
2023,오세아니아,연도대륙,관광,212803.0,68046.0,212.7
2023,오세아니아,연도대륙,상용,1000.0,1284.0,-22.1
2023,오세아니아,연도대륙,공용,892.0,328.0,172.0
2023,오세아니아,연도대륙,유학연수,488.0,261.0,87.0
2023,오세아니아,연도대륙,기타,25681.0,12164.0,111.1
2023,오세아니아,연도대륙,전체,240864.0,82083.0,193.4
2023,오세아니아,호주,관광,179175.0,56106.0,219.4
2023,오세아니아,호주,상용,795.0,1030.0,-22.8
2023,오세아니아,호주,공용,664.0,245.0,171.0
2023,오세아니아,호주,유학연수,393.0,212.0,85.4
